Text,Label
عسكر يطر ظلم جبر لشر حضر حدد زي فرخ وع حرم شطر عسكر كذب,0
ان نزل لوء كبه قتل عصب رهب وسط جند شهد دلل شجع وتف حمي بلد رحم الل شهد لوء نبل فرج,1
رحم الل جمل بنا اتح كبت ضخم عبس شبب حرص مساعدتهمالمكتبة عنو شرع جيش قهر منى تظل عمل بعد,1
دعء خلص صدق رفع الي سمء جلب خير يأت فرج زيل لهم رب,1
سرر نشأ سيس دخل حرة يهد قهر جمهور سيس نخب عرص سيس يهد مصر قلا,0
صعب ابع حجة اني وهريتويت ثال رأسمالية فشي ده مش عاه,0
قدر اخل جنب طول,1
قلب قتل سور بحر ان دخل لسط لجو صري ذاق صنف,0
قرف ده حجب يتم حرش يهم دي لبس درع حرب عصر سطى حيتحرش خوذ عيب يكم عفن,0
تحة قدر ور سحق بقى دئم رمز شجع وطن إنكار ذات ثور دين كثر,1
مش حرق دمى دعو عدلى نصر صدق نفس رئس,0
ونغ ينغ تشب رئس كور جنب بـ عهر اوب بـ قود كور شمل امر علم,0
اما ان وفق اخو قتل ناس عذب إحراق كنس خرب بلد وما ان عتبرو شامتاالدم صري كله يحز جدا اخو جرم,0
الي شرك شفق شرع رئس فشل عيب علك عون مفضوحتزويرك فج,0
ؤمن اخة علي شعر ربع خلف زعم ردغ نظر ارع رسي رئس,1
ولل نجم انت وحد الل بيغ مصر صدق ربن يحم برو عيد حرر سي,1
حقر صحف فجر او فجر علء صدق شرى زلا فى وكر تخذ قطر وطن عند كذب نفس,0
زهر ده كنز كنز مصر علء جمل برك ورء نجح دور حوض نيل,1
شبب اخو معا بسم طلع حرم ردع طلع جسس,0
بعد حد فشل رئس كذب إخلاف وعودكثير الل تسم ثور ضاد كان بيحترموه يتم نجح سبد,0
قدة قلب حكم دخل علم تهم اخو باستخدام دين ناس خدا,0
سوق ميكروباص ؤدب,1
فن ارق فنن علم علم حبب صطف فن جمع قلب تعل عرف علي الف ده,1
سيس شرع عمل سلف بلد حرم زور كذب سلم وان صفق كبر علماء حدى,0
تهم عصم عري حزب حرة عدل إحداث فتن قتل إصب صري,0
جيل الحالي ثقف تفتح يحس فهم ناس سدة حرم,1
بحب رقص وهم رسى انت نجس اصل نخب عرص,0
نخب برص شكل,0
عند سمر قضء حقق بلغ عبث هدف الي شوه عرض وتن بدن عقب قدم فنح نضم إمتياز الي قئم نظم ولس,0
لعب قدم جلس قضء رشح رئس بضع سمء رئس يرى كثر طعة يقم بتع رسي حذو حذو برك لقى صير دستور بطل,0
تحه لمن حفظ مصر كرم رئس حسن برك انر ساد رجل قوت سلح شهد حرر ينء,1
بسط دستور ني بطل لذل فهو حتم يقد بطل رسي كذب صري مرر دستور يمكن فلح كذب,0
رسي برك سيع رؤساء جهز رقب تطع رئس جهز رقب عين رسي ان عرض يزن رئس او مول اخواندستور بطل,0
ودع اليوم فقد صحف صرة صحب كلم حرة ساذ سلم حمد سلم ثوه اخر وهذا يمكن قدم قلم حرم,1
دخل لطج جهل قمع حيت,0
صكك جمل برك صكك اخو عدد صكك قفا,0
خير فرح امل جمل حريةو سلم نهي احز مصر دنا,1
رئس لسط حمد عبس هولوكوست بشع جرم عرف بشر ارخ حدث لسط يقل كلم,0
يلم دا لزم يخد سكر بجد,1
وإن امم خلق بقت فـإ ذهبــ خـلاق ذهــب خلق جمل خلق جمل,1
طلب حقق دكتور حمد رسي تهم هنة فكر رئس جمهور,0
تحا مصر نزل إنتخب يسى تحا مصر مصر نخب يسى أنتخب سيس تحا مصر,1
عدد دني احل قضء عسكر قرب الف صري شهر رسل ان ظهر سلم كلف سنو سجن حرب,0
هنئ قلب لكل صرى مصر إقرار حق صري فى خرج فى صوت كلن صري,1
علم شهد جرب انتخابية مصر ثيل ربط صلح شرك إثيوب,1
جدر ذكر ان لدب روسى شجع جمع سلح بوت طلع دعم رهب اوكرانيه مصر,0
نصب علم تما جرم كمل عمد غبء نصب علي علم عار فى مصر ارس جرم عمد غبء جمهور,0
نهك حرم سجد اقص علي يد صهي جرم غفر ارخ لكل صام سؤل دور صري طرح بقة,0
نسب عيد حرر سين سيد رئس سدة صنع قرر حرق الل سقط كمب ديفيد,0
تهم اخو لكل خلف نهم فلل دفع ناس لان يكن فلل عندالثوار ركب غلط,0
علن دفع بمل دولار صحف امر ورب ركز كذب علي ان اخو حرق كنس,0
عبس حرق بشع جرم ارخ حدث غزل صلح,0
شكر اخى شكر ملك سند ادم الل حبة رمض كرم,1
لهج ونس فعل حلى لهج علم عرب ومش صعب,1
وذج مدى عبث قئم امر بلد اخو رسي مصر,0
تخل حسس ظبط شرط الى عرف انه هدف ثني اليوم وفي حرك عمل بعد طبع عمل اخو جمع رهب,0
جلس تغد وزج طنز امه شوف الل حصل بر ولد ولل عيل فضل سمع,1
روح تحب عبدالمجيد,1
الل حصل دخل ايم هيطلع وسخ اول هتعود هتعترض او تقف قدم ظبط هيتمسح كرم,0
شكل ان خطب اخو عدا تلا خطب فشي الل شغل دلق برل,0
ذكر رلم سلم طلب قتل هجم وزر دخل تدن تدن,0
اخو صفق ثور قتل سخر بنت مصر عند هتك عرض وضم خرج امن طنطاو وعن عند خلع شعب هتف ضد عسكر,0
تقم ثور سمر لمد سنو تضح كثر اجل نفس تعصب ريض نشر فتن طيف شعب ثور بحر,0
ضد حول كذب سيس عبر فن كذب فقط جنب خلق لأن اثب فشل لذلك,0
غرب حلل ضخم عدء سفر رائيل دعى انه خلف قان دول فهي جنح قبل جرم سرئ,0
حمد لله سعد حلا اني شفت اليوم ده حقق سنة كنت تخل هيج امر ةرب كرم,1
خطب عجل وزر علم درس شهد حمد كمل طنط أسة عمل اسر شهداء ثور,0
ثور مرج عزب نخل طرة شمس بقش رجل ماطلعناش ال سيد قسم مرج ليل رسي اخو نخب عرص,0
يتر نسب الا رفع شعر ربع انه اسد ردغ مصر ترك,1
هتحب حرم فى وجد او غيب,1
تهم عصم عري حزب حرة عدل إحداث فتن قتل إصب صري,0
بذل ملا شول شبر قهر مصر فرق كوكب ارض جرة درب بان شبر,0
قتل جند فى رفح رهب نظم دين خلق نمء وطن فى ينء ودى رهب ومصرالواحدة هزم رهب,0
فتح عشر زعج ادء امن بطء تعمد جهت مني عود امن مصر,0
عبدالل شعب يحب ملك سأل لكه قيم وفي جلل عظم على عبد رحم بكل شئ علم ان يشف,1
علم عار خيرى بسم لمس ركز سخر ان رسي نحس هرد قلب وتش وكل يوم صيب كبر الى قبل,0
خطأ ننا حزب دنة لقد وفق عدم خبر,0
جدع حجة ان يتى قصدى يسى حول عمل شو علمى فى صور قلب هاشتاج سخر وده يبن انه حمر اخر حجة يسى هايصالح,0
رشح صحب حسب كأفضل غرد إفد جال لعب تدو,1
ابتسامتك خلق جمل,1
ازي فرض انه حرف سيس حدث صلح قدر رجع ناس الي قتل أهل كدة تعن,0
جزر سور مستمرةأ امم تحد حمي ريء عرب قيم وقف شدق نظم كان تعر شعب,0
غلق قنة فرع لان كثر كذب او فجر لان اقل احترافية فى كذب فجر,0
لله سلم بنئ جند حرر هنئ اهل حبئ بعد هنئ شعب صري إطلاق سرح,1
جلس عسكر حكم قدر علي حمي رشح رئس برز نهي وفر امن بلد شكل لحل,0
رئس عرص حكم مصر شطر علي جزر مره بحج كور دلق بحج رهب نخب عرص عرص غرد,0
دير جمع امم نكر ثنء ردغ عبر ترك دول فسد فسق فجر نشر رذل مكة سعد,0
قدر شغل يخل فرج دعي شرشوح شتيم وصل صحابيأ احب اضع عمر حاج لذذ مش قمئ,0
جوز لحل يسى لجء لحل منى فشل سلط واستهتار دمء سلط منع رقة دم صرى سوء عتص رجل امن,0
مجد بسم صبح,1
سخر كوميد وسف حسينى قبض حمد عرف وحس رنس ونت خبو ردو غبي,0
فعل وزع رشر سجد وقع كانت رئع جوب ثنئ يتم رفع صور قلل,1
دعو ضحك رثء معا انا اخو سبب غبئ فطر نقص خين جبن تأصل يظن ان فرد دفع بقه وطن مصر,0
حد فكر سنت كتر ناس للى اتت عمل حلل يسى شعب زيط يوم حكم,0
نفس حد غنيلى غني هوك عبدالحليم حفظ فرح برد حلم,1
عهد رسي تم قتل واط عقل وطن ورس علي عذب بشع وهن حلة غصب رجل لمذ عرض امر حلف رسي,0
ملي خزق لقو ده ال الف وكل زريب عرص رسى رئيسى نخب عرص شعب يرد تحة رئس مصر ربع,0
ؤمر رجل شجع امن حكم ردغ خلف اية انم ؤمن اخة كتب هيئ شرة ربع,1
دعو صري الى شهد وثق ذبح تحد لتى جمع ساذ عمر طهر سحل ضرب رصص عذب بنت تفل حسب اخو,0
جمل ذكر طفل انك تنم كان نزل يقظ وأن سرر رب رحم ربا صغر,1
هجم لطج حمي جيش شرط طلق فى رسعيد زقازيق وبن جرم جدد فى ملف عصب قلب ملف كتظ وفض,0
رفض لفز صري ظهر رنمج عمرو خلد حمل عيم شوه ازل مرة,0
قلل هيعمل وقع بدل تيب هيسمو تيس هيبقى رقب خرف,0
رسي حبس وخا ومش هيرجع صلح رفض سدة حرم,0
حدث شخص حدد كان فى وطن كان هزل,0
ندن عمل عنف لجت عنصر خرب حيط بني جمع دول عرب سدة حرم,0
فاء مانفعش طنطاو وقد شرف أشرف قضء حقق فما بلك بإستفتاء لعب سسه وتفاصيله ومب كذب رئس فضح,0
صار رسي حرق حكم تحف لوي نيا أعمال سلب نهب وسع دين,0
رفض دستور ينص حكم دني عسكر,0
سلاماعلى شهداء انتصارالعربى وتح الى قوت سلح لتى عبر مصر هزم الى نصر نصر الل غلب,1
فضح كذب قنة جزر كشف مثل اخو دور وتى,0
نخب عرص افعل عرص اهل مصر,0
سحب وثق دستور شوه نرد لجن حاد تضع يثق شرف لتف حول جمع ولو هى وحد صفف وليس زيد صدم وضى,0
احن عند ثقف عيد قبح ثقف عيد قذر ردغ قدر انه بدأ نهض نظف شير عمد,0
رجل قتل ابن يسج رفق درب بسم يوم قبض انه لحق صحب دائمأ طمئ,1
خلق جمل حرم اي مرء ماتجرح بقل عمل,1
نقض وجب شرط ورط عنف صعد ظاهر,0
شبك زفت ودف تصل موبينيل,0
سبق لبس رشد اخو حذء علي ان يدر نهم هدر كرم ان حدث ثور فعل شطر فعل,0
لمذ ذهب رئس طرطور الى جنز لوء شرط رسي كان سحه,0
قل دستور نقذ مصر عنصر دسكتاتورية قسم,0
غرب قلب ضيف مصر سيس علم ورب ومر يهد او عدء سلم,0
ماعنديش شكل قبل او رفض قرض اسس اقتصادية انك تلي دين عشن حلل حرم ده الل رفز,0
جهد بيت قدس جهد قصد رقب كدم شرط حرك كيد,0
ذعت قنة جزر رئس ان شهداء تحد نتم الى اخو شهداؤ كلهم حسي وضف او كرم جرجيوس اخو عيب,0
الم حسن كبر لأن جرد غرر دعى مي زيد,1
بسم وجه ناس فإن صدق,1
كبر فئد قلب مصر اخر علم فى ستى عيش وفى علم سسي بكر شوفو مصر,0
